"OrderNumber","Sales Channel","OrderDate","CustomerID","Unit Price","Final Price"
"SO - 0001401","In-Store","2018-11-02",14,1715.2,1629.44
"SO - 0001402","Online","2018-11-02",34,2264.6,2094.76
"SO - 0001403","Online","2018-11-02",50,1005,954.75
"SO - 0001404","In-Store","2018-11-03",19,3812.3,3240.46
"SO - 0001405","In-Store","2018-11-03",19,944.7,897.47
"SO - 0001406","Online","2018-11-03",23,1206,1085.4
"SO - 0001407","In-Store","2018-11-03",36,3865.9,3672.61
"SO - 0001408","In-Store","2018-11-03",13,3892.7,3698.07
"SO - 0001409","Online","2018-11-03",44,167.5,117.25
"SO - 000141","In-Store","2018-06-03",26,2405.3,2285.04
"SO - 0001410","In-Store","2018-11-03",40,180.9,171.86
"SO - 0001411","Wholesale","2018-11-03",24,1815.7,1089.42
"SO - 0001412","In-Store","2018-11-03",7,261.3,241.7
"SO - 0001413","In-Store","2018-11-03",10,1125.6,1041.18
"SO - 0001414","Distributor","2018-11-04",13,1092.1,1037.5
"SO - 0001415","Distributor","2018-11-04",50,3953,3557.7
"SO - 0001416","Online","2018-11-04",1,5205.9,4685.31
"SO - 0001417","Wholesale","2018-11-04",17,2666.6,2466.61
"SO - 0001418","Wholesale","2018-11-04",36,5942.9,5645.76
"SO - 0001419","In-Store","2018-11-04",15,2412,2231.1
"SO - 000142","Distributor","2018-06-03",24,5701.7,5416.62
"SO - 0001420","Distributor","2018-11-04",16,1098.8,1043.86
"SO - 0001421","Online","2018-11-05",8,1132.3,905.84
"SO - 0001422","Distributor","2018-11-05",17,3604.6,3424.37
"SO - 0001423","In-Store","2018-11-05",24,1025.1,973.85
"SO - 0001424","Online","2018-11-06",47,1688.4,1561.77
"SO - 0001425","In-Store","2018-11-06",2,4020,3618
"SO - 0001426","Distributor","2018-11-06",39,6157.3,5541.57
"SO - 0001427","In-Store","2018-11-06",4,2499.1,1999.28
"SO - 0001428","Wholesale","2018-11-06",32,2512.5,1758.75
"SO - 0001429","In-Store","2018-11-06",35,1179.2,1120.24
"SO - 000143","Distributor","2018-06-04",18,2452.2,1961.76
"SO - 0001430","Online","2018-11-06",39,221.1,204.52
"SO - 0001431","Online","2018-11-07",21,1018.4,814.72
"SO - 0001432","In-Store","2018-11-07",38,1098.8,988.92
"SO - 0001433","In-Store","2018-11-07",9,2458.9,1475.34
"SO - 0001434","Online","2018-11-07",47,1018.4,916.56
"SO - 0001435","Wholesale","2018-11-07",17,2244.5,1571.15
"SO - 0001436","In-Store","2018-11-07",4,877.7,811.87
"SO - 0001437","In-Store","2018-11-07",15,3999.9,3399.92
"SO - 0001438","Online","2018-11-07",33,3966.4,3668.92
"SO - 0001439","Online","2018-11-07",9,2633.1,2238.14
"SO - 000144","In-Store","2018-06-04",21,3095.4,2940.63
"SO - 0001440","Online","2018-11-07",44,1882.7,1129.62
"SO - 0001441","In-Store","2018-11-07",9,2720.2,2584.19
"SO - 0001442","Online","2018-11-07",22,5902.7,5460
"SO - 0001443","Distributor","2018-11-08",47,1058.6,1005.67
"SO - 0001444","Online","2018-11-08",24,1085.4,922.59
"SO - 0001445","Online","2018-11-08",50,2264.6,1358.76
"SO - 0001446","Distributor","2018-11-08",22,810.7,749.9
"SO - 0001447","Wholesale","2018-11-08",39,3932.9,3146.32
"SO - 0001448","In-Store","2018-11-08",36,4020,3819
"SO - 0001449","Online","2018-11-08",11,6532.5,5879.25
"SO - 000145","Online","2018-06-04",14,3865.9,2319.54
"SO - 0001450","Online","2018-11-08",9,750.4,675.36
"SO - 0001451","In-Store","2018-11-08",34,1943,1797.28
"SO - 0001452","Wholesale","2018-11-08",50,1038.5,882.73
"SO - 0001453","In-Store","2018-11-09",39,3906.1,3710.8
"SO - 0001454","In-Store","2018-11-09",29,777.2,718.91
"SO - 0001455","In-Store","2018-11-09",20,2519.2,2393.24
"SO - 0001456","Wholesale","2018-11-09",14,3932.9,3539.61
"SO - 0001457","Distributor","2018-11-09",39,1293.1,1228.45
"SO - 0001458","In-Store","2018-11-09",12,1011.7,708.19
"SO - 0001459","Wholesale","2018-11-09",35,187.6,178.22
"SO - 000146","Distributor","2018-06-04",3,2304.8,2074.32
"SO - 0001460","Distributor","2018-11-09",31,2525.9,2399.61
"SO - 0001461","Wholesale","2018-11-10",10,5199.2,4939.24
"SO - 0001462","In-Store","2018-11-10",48,5038.4,4534.56
"SO - 0001463","Online","2018-11-10",41,1051.9,973.01
"SO - 0001464","Online","2018-11-10",34,1681.7,1597.62
"SO - 0001465","In-Store","2018-11-10",4,1829.1,1737.65
"SO - 0001466","Online","2018-11-10",24,1172.5,703.5
"SO - 0001467","In-Store","2018-11-10",5,6358.3,6040.39
"SO - 0001468","Online","2018-11-10",33,984.9,911.03
"SO - 0001469","Distributor","2018-11-10",39,2532.6,2405.97
"SO - 000147","Online","2018-06-04",13,3195.9,3036.11
"SO - 0001470","Distributor","2018-11-10",23,958.1,910.2
"SO - 0001471","In-Store","2018-11-10",1,3906.1,3613.14
"SO - 0001472","In-Store","2018-11-10",27,2666.6,2399.94
"SO - 0001473","In-Store","2018-11-11",31,2747,1648.2
"SO - 0001474","Online","2018-11-11",44,1058.6,1005.67
"SO - 0001475","Online","2018-11-11",16,1306.5,1110.53
"SO - 0001476","Online","2018-11-11",15,2572.8,2444.16
"SO - 0001477","Online","2018-11-11",31,1125.6,1013.04
"SO - 0001478","Wholesale","2018-11-11",19,911.2,637.84
"SO - 0001479","In-Store","2018-11-11",28,1092.1,1010.19
"SO - 000148","Online","2018-06-04",49,6452.1,6129.5
"SO - 0001480","In-Store","2018-11-11",32,1916.2,1149.72
"SO - 0001481","In-Store","2018-11-11",33,5252.8,4858.84
"SO - 0001482","In-Store","2018-11-11",8,180.9,162.81
"SO - 0001483","Online","2018-11-12",35,3892.7,3503.43
"SO - 0001484","Wholesale","2018-11-12",48,247.9,210.72
"SO - 0001485","In-Store","2018-11-12",39,3658.2,3475.29
"SO - 0001486","Distributor","2018-11-12",48,6512.4,6186.78
"SO - 0001487","In-Store","2018-11-12",8,1031.8,980.21
"SO - 0001488","In-Store","2018-11-12",16,1862.6,1769.47
"SO - 0001489","Distributor","2018-11-12",37,2365.1,2128.59
"SO - 000149","Distributor","2018-06-05",4,2003.3,1402.31
"SO - 0001490","In-Store","2018-11-13",13,241.2,144.72
"SO - 0001491","In-Store","2018-11-13",48,1005,929.63
"SO - 0001492","Online","2018-11-13",48,1112.2,778.54
"SO - 0001493","In-Store","2018-11-13",43,1045.2,992.94
"SO - 0001494","In-Store","2018-11-13",46,234.5,222.78
"SO - 0001495","In-Store","2018-11-13",10,2231.1,2119.55
"SO - 0001496","Online","2018-11-13",47,4013.3,3812.64
"SO - 0001497","Online","2018-11-13",6,1735.3,1605.15
"SO - 0001498","Online","2018-11-14",40,2003.3,1802.97
"SO - 0001499","In-Store","2018-11-14",37,234.5,211.05
"SO - 000150","Distributor","2018-06-05",20,3638.1,3456.2
"SO - 0001500","Online","2018-11-14",47,1842.5,1566.13
"SO - 0001501","In-Store","2018-11-14",23,1125.6,1041.18
"SO - 0001502","In-Store","2018-11-14",46,1721.9,1592.76
"SO - 0001503","In-Store","2018-11-14",9,1025.1,973.85
"SO - 0001504","Online","2018-11-14",25,2519.2,2393.24
"SO - 0001505","Wholesale","2018-11-14",19,2941.3,2647.17
"SO - 0001506","Online","2018-11-14",30,1098.8,1043.86
"SO - 0001507","Online","2018-11-14",2,5862.5,5569.38
"SO - 0001508","Distributor","2018-11-14",18,3959.7,3761.72
"SO - 0001509","In-Store","2018-11-15",37,2412,2291.4
"SO - 000151","In-Store","2018-06-05",19,2278,2107.15
"SO - 0001510","In-Store","2018-11-15",4,951.4,880.05
"SO - 0001511","Online","2018-11-15",12,3859.2,3473.28
"SO - 0001512","Wholesale","2018-11-15",4,1098.8,1043.86
"SO - 0001513","Online","2018-11-15",42,1165.8,1078.37
"SO - 0001514","Distributor","2018-11-16",11,6385.1,5108.08
"SO - 0001515","Online","2018-11-16",39,2525.9,2399.61
"SO - 0001516","In-Store","2018-11-16",49,3236.1,3074.3
"SO - 0001517","Distributor","2018-11-16",40,3859.2,3569.76
"SO - 0001518","In-Store","2018-11-16",25,207.7,197.32
"SO - 0001519","In-Store","2018-11-16",35,1956.4,1809.67
"SO - 000152","Online","2018-06-05",25,924.6,647.22
"SO - 0001520","In-Store","2018-11-16",14,2579.5,2063.6
"SO - 0001521","In-Store","2018-11-16",5,1065.3,1012.04
"SO - 0001522","In-Store","2018-11-16",17,3872.6,3485.34
"SO - 0001523","Online","2018-11-16",13,6137.2,5216.62
"SO - 0001524","Online","2018-11-17",22,951.4,808.69
"SO - 0001525","In-Store","2018-11-17",17,2438.8,2255.89
"SO - 0001526","Online","2018-11-17",33,1192.6,1132.97
"SO - 0001527","Distributor","2018-11-17",22,6291.3,5033.04
"SO - 0001528","In-Store","2018-11-17",43,2525.9,2336.46
"SO - 0001529","Online","2018-11-18",24,1313.2,1214.71
"SO - 000153","Online","2018-06-05",8,3926.2,3729.89
"SO - 0001530","Online","2018-11-18",23,871,740.35
"SO - 0001531","Online","2018-11-18",32,3953,3656.53
"SO - 0001532","In-Store","2018-11-18",34,3973.1,3178.48
"SO - 0001533","In-Store","2018-11-18",50,6298,5353.3
"SO - 0001534","In-Store","2018-11-18",2,877.7,811.87
"SO - 0001535","Online","2018-11-18",28,844.2,780.89
"SO - 0001536","Online","2018-11-18",3,6472.2,6148.59
"SO - 0001537","In-Store","2018-11-18",31,3986.5,3787.18
"SO - 0001538","Wholesale","2018-11-18",9,3993.2,3793.54
"SO - 0001539","In-Store","2018-11-18",25,6097,5792.15
"SO - 000154","Distributor","2018-06-05",24,3825.7,3538.77
"SO - 0001540","Online","2018-11-19",23,1098.8,1016.39
"SO - 0001541","In-Store","2018-11-19",50,3966.4,3768.08
"SO - 0001542","In-Store","2018-11-19",30,1809,1718.55
"SO - 0001543","In-Store","2018-11-19",38,2445.5,2078.68
"SO - 0001544","In-Store","2018-11-19",15,6499,5849.1
"SO - 0001545","Wholesale","2018-11-19",45,2010,1859.25
"SO - 0001546","In-Store","2018-11-19",43,3946.3,3650.33
"SO - 0001547","Distributor","2018-11-19",17,1768.8,1591.92
"SO - 0001548","Online","2018-11-19",44,2257.9,2032.11
"SO - 0001549","Distributor","2018-11-20",26,261.3,241.7
"SO - 000155","Wholesale","2018-06-05",13,2257.9,2145.01
"SO - 0001550","Distributor","2018-11-20",11,3966.4,3668.92
"SO - 0001551","Distributor","2018-11-20",45,1708.5,1580.36
"SO - 0001552","In-Store","2018-11-20",25,268,247.9
"SO - 0001553","Online","2018-11-20",50,5929.5,5633.03
"SO - 0001554","In-Store","2018-11-20",2,1125.6,1069.32
"SO - 0001555","Online","2018-11-21",49,871,827.45
"SO - 0001556","Online","2018-11-21",43,3919.5,2743.65
"SO - 0001557","In-Store","2018-11-21",15,670,469
"SO - 0001558","In-Store","2018-11-21",11,1876,1735.3
"SO - 0001559","Online","2018-11-21",23,1989.9,1840.66
"SO - 000156","Distributor","2018-06-06",32,1112.2,1028.79
"SO - 0001560","Wholesale","2018-11-21",35,1809,1673.33
"SO - 0001561","Distributor","2018-11-21",15,5038.4,4660.52
"SO - 0001562","Online","2018-11-21",49,2324.9,2208.66
"SO - 0001563","Distributor","2018-11-21",10,2291.4,2176.83
"SO - 0001564","Distributor","2018-11-21",33,991.6,694.12
"SO - 0001565","Online","2018-11-21",3,1098.8,1016.39
"SO - 0001566","In-Store","2018-11-22",44,3410.3,2728.24
"SO - 0001567","Online","2018-11-22",3,683.4,580.89
"SO - 0001568","In-Store","2018-11-22",25,1695.1,1567.97
"SO - 0001569","Wholesale","2018-11-22",24,261.3,222.11
"SO - 000157","Online","2018-06-06",28,3557.7,3379.82
"SO - 0001570","Distributor","2018-11-22",6,3912.8,3521.52
"SO - 0001571","Online","2018-11-22",5,1896.1,1753.89
"SO - 0001572","In-Store","2018-11-22",19,1118.9,783.23
"SO - 0001573","In-Store","2018-11-22",3,1092.1,982.89
"SO - 0001574","In-Store","2018-11-22",49,1936.3,1355.41
"SO - 0001575","In-Store","2018-11-22",50,1922.9,1778.68
"SO - 0001576","In-Store","2018-11-23",29,3906.1,3320.19
"SO - 0001577","In-Store","2018-11-23",1,891.1,846.55
"SO - 0001578","Distributor","2018-11-23",31,3323.2,2990.88
"SO - 0001579","In-Store","2018-11-23",38,1675,1549.38
"SO - 000158","Online","2018-06-06",8,2371.8,1423.08
"SO - 0001580","In-Store","2018-11-23",20,1159.1,1101.15
"SO - 0001581","Distributor","2018-11-23",29,1038.5,986.58
"SO - 0001582","In-Store","2018-11-23",9,2311.5,2138.14
"SO - 0001583","In-Store","2018-11-23",34,2519.2,2141.32
"SO - 0001584","In-Store","2018-11-23",11,187.6,150.08
"SO - 0001585","In-Store","2018-11-23",30,1989.9,1890.41
"SO - 0001586","Wholesale","2018-11-23",43,3912.8,3619.34
"SO - 0001587","Online","2018-11-24",28,6485.6,5999.18
"SO - 0001588","Wholesale","2018-11-24",49,5842.4,5258.16
"SO - 0001589","In-Store","2018-11-25",19,5641.4,3384.84
"SO - 000159","Online","2018-06-06",47,857.6,514.56
"SO - 0001590","Distributor","2018-11-25",32,201,190.95
"SO - 0001591","In-Store","2018-11-25",7,3946.3,3650.33
"SO - 0001592","Distributor","2018-11-25",37,3061.9,2832.26
"SO - 0001593","Online","2018-11-25",36,3939.6,3545.64
"SO - 0001594","In-Store","2018-11-25",44,167.5,159.13
"SO - 0001595","Distributor","2018-11-25",41,978.2,782.56
"SO - 0001596","In-Store","2018-11-26",34,254.6,241.87
"SO - 0001597","In-Store","2018-11-26",14,3611.3,3340.45
"SO - 0001598","In-Store","2018-11-26",23,261.3,248.24
"SO - 0001599","In-Store","2018-11-26",30,1065.3,985.4
"SO - 000160","In-Store","2018-06-07",33,3892.7,2724.89
"SO - 0001600","Distributor","2018-11-26",4,5480.6,4932.54
"SO - 0001601","Online","2018-11-26",6,3986.5,3687.51
"SO - 0001602","In-Store","2018-11-26",48,6157.3,5849.44
"SO - 0001603","In-Store","2018-11-26",13,3457.2,3284.34
"SO - 0001604","In-Store","2018-11-26",44,5815.6,5234.04
"SO - 0001605","Online","2018-11-26",29,2244.5,2020.05
"SO - 0001606","In-Store","2018-11-26",10,1092.1,1037.5
"SO - 0001607","Online","2018-11-27",44,2666.6,2533.27
"SO - 0001608","In-Store","2018-11-27",11,3986.5,3587.85
"SO - 0001609","Online","2018-11-27",16,1842.5,1750.38
"SO - 000161","In-Store","2018-06-07",26,3477.3,3216.5
"SO - 0001610","Online","2018-11-27",3,5085.3,4831.04
"SO - 0001611","Distributor","2018-11-27",23,2257.9,1580.53
"SO - 0001612","Wholesale","2018-11-27",17,3953,3755.35
"SO - 0001613","In-Store","2018-11-27",32,917.9,872.01
"SO - 0001614","In-Store","2018-11-28",19,723.6,651.24
"SO - 0001615","Online","2018-11-28",47,3577.8,3041.13
"SO - 0001616","Online","2018-11-28",37,1742,1567.8
"SO - 0001617","Online","2018-11-28",4,247.9,235.51
"SO - 0001618","In-Store","2018-11-28",18,1762.1,1585.89
"SO - 0001619","Wholesale","2018-11-28",20,991.6,917.23
"SO - 000162","Online","2018-06-07",20,3738.6,3364.74
"SO - 0001620","Distributor","2018-11-28",29,1065.3,1012.04
"SO - 0001621","Distributor","2018-11-28",13,1152.4,979.54
"SO - 0001622","Online","2018-11-28",47,2914.5,2695.91
"SO - 0001623","In-Store","2018-11-28",21,5239.4,4715.46
"SO - 0001624","In-Store","2018-11-29",15,1139,797.3
"SO - 0001625","In-Store","2018-11-29",47,2010,1859.25
"SO - 0001626","Distributor","2018-11-29",36,1165.8,1078.37
"SO - 0001627","In-Store","2018-11-29",47,3959.7,3563.73
"SO - 0001628","In-Store","2018-11-29",25,2599.6,2469.62
"SO - 0001629","In-Store","2018-11-29",17,2787.2,2647.84
"SO - 000163","Online","2018-06-07",6,1072,750.4
"SO - 0001630","In-Store","2018-11-29",41,1025.1,973.85
"SO - 0001631","Online","2018-11-29",4,3919.5,2743.65
"SO - 0001632","Online","2018-11-29",5,3993.2,3194.56
"SO - 0001633","Online","2018-11-30",36,6344.9,5393.17
"SO - 0001634","Online","2018-11-30",11,1152.4,1065.97
"SO - 0001635","In-Store","2018-11-30",19,3993.2,3793.54
"SO - 0001636","Distributor","2018-11-30",39,268,241.2
"SO - 0001637","Wholesale","2018-11-30",11,5232.7,4840.25
"SO - 0001638","Online","2018-11-30",17,2465.6,2280.68
"SO - 0001639","Distributor","2018-11-30",14,1018.4,865.64
"SO - 000164","In-Store","2018-06-07",40,2257.9,2145.01
"SO - 0001640","Distributor","2018-12-01",25,2613,1567.8
"SO - 0001641","In-Store","2018-12-01",49,1038.5,623.1
"SO - 0001642","Online","2018-12-01",34,2318.2,2202.29
"SO - 0001643","Online","2018-12-01",42,1219.4,1127.95
"SO - 0001644","In-Store","2018-12-01",24,5306.4,4510.44
"SO - 0001645","In-Store","2018-12-02",17,2479,2355.05
"SO - 0001646","Wholesale","2018-12-02",44,227.8,205.02
"SO - 0001647","Distributor","2018-12-02",30,5929.5,5336.55
"SO - 0001648","In-Store","2018-12-02",17,1728.6,1469.31
"SO - 0001649","Distributor","2018-12-02",28,1045.2,966.81
"SO - 000165","Online","2018-06-07",23,1058.6,952.74
"SO - 0001650","In-Store","2018-12-02",2,1721.9,1549.71
"SO - 0001651","Distributor","2018-12-03",44,3845.8,3653.51
"SO - 0001652","Online","2018-12-03",23,2706.8,1624.08
"SO - 0001653","Online","2018-12-03",29,2613,2417.03
"SO - 0001654","Distributor","2018-12-03",9,3631.4,3359.05
"SO - 0001655","Online","2018-12-03",10,1105.5,1050.23
"SO - 0001656","Online","2018-12-03",31,1045.2,888.42
"SO - 0001657","Wholesale","2018-12-03",4,3041.8,2889.71
"SO - 0001658","Distributor","2018-12-03",50,1755.4,1623.75
"SO - 0001659","Distributor","2018-12-03",47,2291.4,2176.83
"SO - 000166","Online","2018-06-07",38,2492.4,2243.16
"SO - 0001660","Wholesale","2018-12-03",45,1058.6,846.88
"SO - 0001661","In-Store","2018-12-03",43,1065.3,958.77
"SO - 0001662","In-Store","2018-12-03",48,241.2,144.72
"SO - 0001663","In-Store","2018-12-04",20,1132.3,1019.07
"SO - 0001664","Online","2018-12-04",43,2224.4,1890.74
"SO - 0001665","In-Store","2018-12-04",20,824.1,762.29
"SO - 0001666","In-Store","2018-12-04",23,2351.7,2116.53
"SO - 0001667","Online","2018-12-04",43,6344.9,6027.66
"SO - 0001668","Distributor","2018-12-04",42,5621.3,5059.17
"SO - 0001669","Distributor","2018-12-04",32,1031.8,980.21
"SO - 000167","In-Store","2018-06-07",30,3852.5,3659.88
"SO - 0001670","Online","2018-12-04",21,2405.3,2285.04
"SO - 0001671","Distributor","2018-12-04",7,1105.5,1022.59
"SO - 0001672","In-Store","2018-12-04",34,1775.5,1642.34
"SO - 0001673","Online","2018-12-04",7,1092.1,1010.19
"SO - 0001674","Online","2018-12-04",1,207.7,192.12
"SO - 0001675","In-Store","2018-12-04",16,1809,1628.1
"SO - 0001676","Online","2018-12-05",30,1842.5,1704.31
"SO - 0001677","In-Store","2018-12-05",18,3839.1,3455.19
"SO - 0001678","Online","2018-12-05",34,268,227.8
"SO - 0001679","In-Store","2018-12-05",28,1829.1,1280.37
"SO - 000168","Distributor","2018-06-08",42,241.2,229.14
"SO - 0001680","Wholesale","2018-12-05",15,1795.6,1436.48
"SO - 0001681","Online","2018-12-05",11,1118.9,671.34
"SO - 0001682","Distributor","2018-12-06",22,1118.9,1034.98
"SO - 0001683","In-Store","2018-12-06",22,3926.2,3533.58
"SO - 0001684","Wholesale","2018-12-06",19,917.9,872.01
"SO - 0001685","In-Store","2018-12-06",50,207.7,166.16
"SO - 0001686","In-Store","2018-12-06",17,1976.5,1828.26
"SO - 0001687","Wholesale","2018-12-06",19,3959.7,3365.75
"SO - 0001688","In-Store","2018-12-06",49,1098.8,988.92
"SO - 0001689","Online","2018-12-06",15,877.7,833.82
"SO - 000169","In-Store","2018-06-08",1,1051.9,894.12
"SO - 0001690","In-Store","2018-12-06",14,2552.7,2297.43
"SO - 0001691","In-Store","2018-12-06",12,1025.1,973.85
"SO - 0001692","Distributor","2018-12-06",34,1045.2,888.42
"SO - 0001693","Wholesale","2018-12-07",27,5983.1,3589.86
"SO - 0001694","Distributor","2018-12-07",47,1112.2,1028.79
"SO - 0001695","In-Store","2018-12-07",23,1855.9,1484.72
"SO - 0001696","In-Store","2018-12-07",30,3825.7,3634.42
"SO - 0001697","Distributor","2018-12-07",16,817.4,572.18
"SO - 0001698","In-Store","2018-12-07",9,737,681.73
"SO - 0001699","In-Store","2018-12-07",5,2465.6,2342.32
"SO - 000170","Distributor","2018-06-08",11,227.8,159.46
"SO - 0001700","In-Store","2018-12-07",41,857.6,771.84
"SO - 0001701","Online","2018-12-08",24,1078.7,862.96
"SO - 0001702","In-Store","2018-12-08",23,3390.2,2712.16
"SO - 0001703","In-Store","2018-12-08",18,5514.1,4411.28
"SO - 0001704","Online","2018-12-08",3,207.7,197.32
"SO - 0001705","In-Store","2018-12-08",49,2010,1909.5
"SO - 0001706","Online","2018-12-08",30,1949.7,1803.47
"SO - 0001707","Online","2018-12-08",14,174.2,161.14
"SO - 0001708","Online","2018-12-08",24,1139,1082.05
"SO - 0001709","Wholesale","2018-12-08",17,5319.8,4920.82
"SO - 000171","Distributor","2018-06-08",4,1078.7,1024.77
"SO - 0001710","In-Store","2018-12-09",43,3926.2,3337.27
"SO - 0001711","Distributor","2018-12-09",36,1038.5,986.58
"SO - 0001712","In-Store","2018-12-09",45,5038.4,4282.64
"SO - 0001713","In-Store","2018-12-09",11,1058.6,1005.67
"SO - 0001714","In-Store","2018-12-09",6,221.1,210.05
"SO - 0001715","In-Store","2018-12-09",24,3296.4,2966.76
"SO - 0001716","In-Store","2018-12-09",7,5648.1,5365.7
"SO - 0001717","Wholesale","2018-12-09",8,1118.9,1007.01
"SO - 0001718","In-Store","2018-12-09",25,2680,2479
"SO - 0001719","In-Store","2018-12-10",42,3865.9,3672.61
